ts_utc,message_id,seq,headline
2025-11-17T14:34:35.031000+00:00,1439987086261358742,1,"MOO IMBALANCE S&P 500: -59.2 MLN NASDAQ 100: -34.5 MLN DOW 30: -0.1 MLN MAG 7: -28.5 MLN $MACRO Fed's Jefferson: Current Fed policy rate still somewhat restrictive. Fed's Jefferson: The balance of risks has shifted in recent months, with increased potential downside to employment Fed's Jefferson: Upside risks to inflation have likely declined somewhat, with tariff effects likely temporary. Fed's Jefferson: Available information seems consistent with gradual cooling to both labor supply and demand Fed's Jefferson: Anecdotal reports about the job market have been mixed; some firms have slowed hi…"
2025-11-17T20:23:47.717000+00:00,1440074968196055060,1,"Trump: If we had to strike Mexico to stop drug flow, that's OK with me."
2025-11-17T20:36:36.650000+00:00,1440078193334685757,1,Fed's Waller: I support a quarter-percentage-point rate cut at the Fed's December 9th-10th meeting.
2025-11-17T20:52:44.020000+00:00,1440082250778804378,1,MOC IMBALANCE S&P 500: 2326.6 MLN NASDAQ 100: 453.3 MLN DOW 30: 946.0 MLN MAG 7: 511.5 MLN $MACRO
2025-11-18T15:03:06.508000+00:00,1440356652581912666,1,"US FACTORY ORDERS MOM ACTUAL 1.4% (FORECAST 1.4%, PREVIOUS -1.3%) $MACRO"
2025-11-18T16:05:11.134000+00:00,1440372274795380839,1,Fed's Barkin: The jobs market is somewhat weaker than the data suggests. Fed's Barkin Speech on Operating with Limited Data https://www.richmondfed.org/press_room/speeches/thomas_i_barkin/2025/barkin_speech_20251118
2025-11-18T20:52:34.524000+00:00,1440444598815162548,1,MOC IMBALANCE S&P 500: -240.9 MLN NASDAQ 100: 565.6 MLN DOW 30: 119.0 MLN MAG 7: 156.1 MLN $MACRO
2025-11-18T23:52:39.153000+00:00,1440489916713930987,1,"⚠️ BREAKING: JAPANESE CORE MACHINERY ORDERS MOM ACTUAL 4.2% (FORECAST 2%, PREVIOUS -0.9%) $MACRO"
2025-11-18T23:52:39.153000+00:00,1440489916713930987,2,"JAPANESE CORE MACHINERY ORDERS YOY ACTUAL 11.6% (FORECAST 4.7%, PREVIOUS 1.6%) $MACRO"
2025-11-19T00:32:12.856000+00:00,1440499872745914428,1,"AUSTRALIAN WAGE PRICE INDEX YOY ACTUAL 3.4% (FORECAST 3.4%, PREVIOUS 3.4%) $MACRO"
2025-11-19T00:32:12.856000+00:00,1440499872745914428,2,"⚠️ BREAKING: AUSTRALIAN WAGE PRICE INDEX QOQ ACTUAL 0.8% (FORECAST 0.8%, PREVIOUS 0.8%) $MACRO"
2025-11-19T07:02:14.293000+00:00,1440598025486602261,1,"⚠️ BREAKING: UK CPI YOY ACTUAL 3.6% (FORECAST 3.5%, PREVIOUS 3.8%) $MACRO"
2025-11-19T07:02:14.293000+00:00,1440598025486602261,2,"UK CORE CPI YOY ACTUAL 3.4% (FORECAST 3.4%, PREVIOUS 3.5%) $MACRO UK CPI MOM ACTUAL 0.4% (FORECAST 0.4%, PREVIOUS 0.0%) $MACRO UK CORE CPI MOM ACTUAL 0.3% (FORECAST -, PREVIOUS 0.0%) $MACRO UK RPI MOM ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS -0.4%) $MACRO"
2025-11-19T07:06:23.237000+00:00,1440599069633548299,1,"UK SERVICES CPI YOY ACTUAL 4.5% (FORECAST 4.6%, PREVIOUS 4.7%) $MACRO"
2025-11-19T10:02:18.314000+00:00,1440643340835098654,1,"⚠️ BREAKING: EUROZONE CPI YOY FINAL ACTUAL 2.1% (FORECAST 2.1%, PREVIOUS 2.1%) $MACRO EUROZONE CORE CPI YOY FINAL ACTUAL 2.4% (FORECAST 2.4%, PREVIOUS 2.4%) $MACRO"
2025-11-19T10:02:18.314000+00:00,1440643340835098654,2,"EUROZONE CPI MOM FINAL ACTUAL 0.2% (FORECAST 0.2%, PREVIOUS 0.1%) $MACRO"
2025-11-19T13:32:05.594000+00:00,1440696135713820732,1,"US TRADE BALANCE ACTUAL -59.6B (FORECAST -60.4B, PREVIOUS -78.3B) $MACRO"
2025-11-19T14:32:51.403000+00:00,1440711427345092709,1,MOO IMBALANCE S&P 500: -68.5 MLN NASDAQ 100: -35.7 MLN DOW 30: -20.4 MLN MAG 7: -27.9 MLN $MACRO
2025-11-19T15:32:30.044000+00:00,1440726437253353523,1,"EIA CRUDE OIL INVENTORIES ACTUAL -3.426M (FORECAST -1.7M, PREVIOUS 6.413M) $MACRO EIA GASOLINE INVENTORIES ACTUAL 2.327M (FORECAST 0.05M, PREVIOUS -0.945M) $MACRO EIA DISTILLATE INVENTORIES ACTUAL 0.171M (FORECAST -1.144M, PREVIOUS -0.637M) $MACRO EIA CRUDE CUSHING INVENTORIES ACTUAL -0.698M (FORECAST -, PREVIOUS -0.346M) $MACRO"
2025-11-19T17:32:39.054000+00:00,1440756674032963605,1,December Fed rate cut bets pared after BLS cancels jobs report.
2025-11-19T18:40:42.902000+00:00,1440773802933092373,1,Trump aides see no rush to levy promised semiconductor tariffs - Sources.
2025-11-19T19:04:49.517000+00:00,1440779870476177448,1,"Fed Minutes: Many participants favored October's rate cut, though some among them said they could have supported no change. Fed Minutes: Almost all participants noted it was appropriate to conclude balance sheet reduction program on December 1st."
2025-11-19T19:04:49.517000+00:00,1440779870476177448,2,Fed: Several said December cut could well be appropriate.
2025-11-19T19:04:49.517000+00:00,1440779870476177448,3,"Fed Minutes: Several participants highlighted the possibility of a disorderly fall in stock prices, especially in the event of an abrupt reassessment of AI-related prospects. Fed Minutes: Most participants favored a Fed portfolio matching the composition of Treasuries outstanding. Fed Minutes: Some participants favored a larger-than-proportional share of t-bills, citing the benefits of greater flexibility."
2025-11-19T19:04:49.517000+00:00,1440779870476177448,4,Fed: Many saw the December rate cut as likely not appropriate. Fed staff economic outlook for the October meeting saw modestly stronger real GDP growth through 2028 relative to the September forecast. FOMC Meeting Minutes October 28th–29th Meeting https://www.federalreserve.gov/monetarypolicy/fomcminutes20251029.htm
2025-11-19T20:39:23.188000+00:00,1440803667577143406,1,The white house moves to block the bill limiting AI chip exports -Axios.
2025-11-19T20:52:42.776000+00:00,1440807021292294238,1,MOC IMBALANCE S&P 500: 116.7 MLN NASDAQ 100: -314.1 MLN DOW 30: 192.2 MLN MAG 7: -145.1 MLN $MACRO
2025-11-20T01:02:19.432000+00:00,1440869837940461720,1,"PBOC INTEREST RATE 5 YR ACTUAL 3.50% (FORECAST 3.5%, PREVIOUS 3.50%) $MACRO China sets 1 year loan prime rate at 3.00% compared to 3.00% a month earlier"
2025-11-20T01:02:19.432000+00:00,1440869837940461720,2,"⚠️ BREAKING: PBOC INTEREST RATE 1 YR ACTUAL 3.00% (FORECAST 3%, PREVIOUS 3.00%) $MACRO"
2025-11-20T13:34:20.171000+00:00,1441059088036532315,1,"US AVERAGE EARNINGS YOY ACTUAL 3.8% (FORECAST 3.7%, PREVIOUS 3.7%) $MACRO"
2025-11-20T13:34:20.171000+00:00,1441059088036532315,2,"⚠️ BREAKING: US NONFARM PAYROLLS ACTUAL 119K (FORECAST 51K, PREVIOUS 22K) $MACRO US AVERAGE EARNINGS MOM ACTUAL 0.2% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO"
2025-11-20T13:34:20.171000+00:00,1441059088036532315,3,"US UNEMPLOYMENT RATE ACTUAL 4.4% (FORECAST 4.3%, PREVIOUS 4.3%) $MACRO US AVERAGE WORKWEEK HRS ACTUAL 34.2 (FORECAST 34.2, PREVIOUS 34.2) $MACRO US LABOR FORCE PARTICIPATION ACTUAL 62.4% (FORECAST 62.3%, PREVIOUS 62.3%) $MACRO US PHILLY FED BUSINESS INDEX ACTUAL -1.7 (FORECAST 1, PREVIOUS -12.8) $MACRO CANADIAN PPI MOM ACTUAL 1.5% (FORECAST 0.25%, PREVIOUS 0.8%) $MACRO CANADIAN RMPI MOM ACTUAL 1.6% (FORECAST 0.6%, PREVIOUS 1.7%) $MACRO US GOVERNMENT PAYROLLS ACTUAL 22K (FORECAST -, PREVIOUS -16K) $MACRO"
2025-11-20T13:34:20.171000+00:00,1441059088036532315,4,"US INITIAL JOBLESS CLAIMS ACTUAL 220K (FORECAST 227K, PREVIOUS 232K) $MACRO US CONTINUED JOBLESS CLAIMS ACTUAL 1.974M (FORECAST 1.95M, PREVIOUS 1.957M) $MACRO CANADIAN PPI YOY ACTUAL 6.0% (FORECAST -, PREVIOUS 5.5%) $MACRO US Employment Situation September 2025 Report US Employment Situation September 2025 Report https://www.bls.gov/news.release/pdf/empsit.pdf"
2025-11-20T13:36:25.091000+00:00,1441059611988852927,1,Traders add to bets on Fed rate cuts after latest economic data; still see fed skipping December. China's Wingtech responds to Dutch govt's Nexperia decision US Philly Fed Business Index November 2025 Report https://www.philadelphiafed.org/surveys-and-data/regional-economic-analysis/mbos-2025-11
2025-11-20T14:33:12.281000+00:00,1441073902779367485,1,MOO IMBALANCE S&P 500: 385.6 MLN NASDAQ 100: -24.9 MLN DOW 30: 42.5 MLN MAG 7: -5.8 MLN $MACRO
2025-11-20T15:04:15.603000+00:00,1441081718118547606,1,"US EXISTING HOME SALES ACTUAL 4.10M (FORECAST 4.08M, PREVIOUS 4.06M ,REVISION 4.05M) $MACRO Fitch Ratings: Fiscal package to lift German development bank new business. https://www.fitchratings.com/research/banks/fiscal-package-to-lift-german-development-bank-new-business-20-11-2025 EUROZONE CONSUMER CONFIDENCE FLASH ACTUAL -14.2 (FORECAST -14, PREVIOUS -14.2) $MACRO US Existing-Home Sales October 2025 Report https://www.nar.realtor/research-and-statistics/housing-statistics/existing-home-sales"
2025-11-20T20:53:09.901000+00:00,1441169522928390154,1,MOC IMBALANCE S&P 500: 1966.4 MLN NASDAQ 100: 1172.7 MLN DOW 30: 610.9 MLN MAG 7: 737.3 MLN $MACRO
2025-11-20T23:32:38.258000+00:00,1441209655526428876,1,"JAPANESE CORE CPI NATIONWIDE YOY ACTUAL 3.0% (FORECAST 3%, PREVIOUS 2.9%) $MACRO"
2025-11-21T07:02:28.244000+00:00,1441322859732402239,1,"UK CORE RETAIL SALES MOM ACTUAL -1.0% (FORECAST -0.5%, PREVIOUS 0.6%) $MACRO UK CORE RETAIL SALES YOY ACTUAL 1.2% (FORECAST 2.5%, PREVIOUS 2.3%) $MACRO"
2025-11-21T07:02:28.244000+00:00,1441322859732402239,2,"⚠️ BREAKING: UK RETAIL SALES MOM ACTUAL -1.1% (FORECAST -0.2%, PREVIOUS 0.5%) $MACRO UK PSNB EX BANKS ACTUAL 17.434B (FORECAST -, PREVIOUS 20.246B) $MACRO"
2025-11-21T07:02:28.244000+00:00,1441322859732402239,3,"UK RETAIL SALES YOY ACTUAL 0.2% (FORECAST 1.4%, PREVIOUS 1.5%) $MACRO"
2025-11-21T08:17:22.223000+00:00,1441341708846628886,1,"⚠️ BREAKING: FRENCH MANUFACTURING PMI FLASH ACTUAL 47.8 (FORECAST 49, PREVIOUS 48.8) $MACRO"
2025-11-21T08:32:22.893000+00:00,1441345486530543690,1,"GERMAN COMPOSITE PMI FLASH ACTUAL 52.1 (FORECAST 53.5, PREVIOUS 53.9) $MACRO"
2025-11-21T08:32:22.893000+00:00,1441345486530543690,2,"⚠️ BREAKING: GERMAN MANUFACTURING PMI FLASH ACTUAL 48.4 (FORECAST 49.8, PREVIOUS 49.6) $MACRO"
2025-11-21T08:32:22.893000+00:00,1441345486530543690,3,"GERMAN SERVICE PMI FLASH ACTUAL 52.7 (FORECAST 54, PREVIOUS 54.6) $MACRO"
2025-11-21T09:02:18.201000+00:00,1441353016597942293,1,"EUROZONE MANUFACTURING PMI FLASH ACTUAL 49.7 (FORECAST 50.1, PREVIOUS 50.0) $MACRO EUROZONE COMPOSITE PMI FLASH ACTUAL 52.4 (FORECAST 52.5, PREVIOUS 52.5) $MACRO EUROZONE SERVICES PMI FLASH ACTUAL 53.1 (FORECAST 52.8, PREVIOUS 53.0) $MACRO"
2025-11-21T09:32:27.166000+00:00,1441360603947077816,1,"UK MANUFACTURING PMI FLASH ACTUAL 50.2 (FORECAST 49.2, PREVIOUS 49.7) $MACRO"
2025-11-21T09:32:27.166000+00:00,1441360603947077816,2,"⚠️ BREAKING: UK SERVICES PMI FLASH ACTUAL 50.5 (FORECAST 52, PREVIOUS 52.3) $MACRO"
2025-11-21T09:32:27.166000+00:00,1441360603947077816,3,"UK COMPOSITE PMI FLASH ACTUAL 50.5 (FORECAST 51.8, PREVIOUS 52.2) $MACRO"
2025-11-21T12:37:46.532000+00:00,1441407241948368909,1,Traders boost odds of December Fed rate cut to more than 50%
2025-11-21T13:33:13.392000+00:00,1441421195810570446,1,"CANADIAN RETAIL SALES MOM ACTUAL -0.7% (FORECAST -0.7%, PREVIOUS 1.0%) $MACRO Fed's Barr Speech at 2025 National College Fed Challenge Finals https://www.federalreserve.gov/newsevents/speech/barr20251121a.htm"
2025-11-21T14:32:56.627000+00:00,1441436224987463721,1,MOO IMBALANCE S&P 500: 536.3 MLN NASDAQ 100: -57.7 MLN DOW 30: 174.1 MLN MAG 7: -25.1 MLN $MACRO
2025-11-21T14:47:18.887000+00:00,1441439841568165898,1,"US S&P MANUFACTURING PMI FLASH ACTUAL 51.9 (FORECAST 52, PREVIOUS 52.5) $MACRO"
2025-11-21T14:47:18.887000+00:00,1441439841568165898,2,"US S&P SERVICES PMI FLASH ACTUAL 55 (FORECAST 54.6, PREVIOUS 54.8) $MACRO"
2025-11-21T15:02:33.749000+00:00,1441443678777508091,1,"⚠️ BREAKING: UNIVERSITY MICHIGAN SENTIMENT FINAL ACTUAL 51 (FORECAST 50.6, PREVIOUS 50.3) $MACRO"
2025-11-21T15:42:26.172000+00:00,1441453713326735560,1,Trump: I am not pulling off sanctions on Russian oil. Trump: Thursday is an appropriate deadline on a plan for Ukraine.
2025-11-21T15:46:29.249000+00:00,1441454732865573066,1,"Trump: Iran wants to make a deal, we probably will make one."
2025-11-21T16:37:41.861000+00:00,1441467620334370817,1,"BoJ's Masu: We're close to a decision to raise rates, I can't say what month, but we're close - Nikkei."
2025-11-21T18:50:42.525000+00:00,1441501093665444072,1,⚠️ BREAKING: Trump team internally floats selling Nvidia H200 chips to China. $NVDA
2025-11-21T20:53:37.140000+00:00,1441532025042505778,1,MOC IMBALANCE S&P 500: -992.8 MLN NASDAQ 100: -695.4 MLN DOW 30: -183.5 MLN MAG 7: 42.5 MLN $MACRO
2025-11-24T09:02:24.842000+00:00,1442440208048984106,1,"⚠️ BREAKING: GERMAN IFO BUSINESS CLIMATE ACTUAL 88.1 (FORECAST 88.5, PREVIOUS 88.4) $MACRO"
2025-11-24T09:04:26.824000+00:00,1442440719678832671,1,"GERMAN IFO CURRENT CONDITIONS ACTUAL 85.6 (FORECAST 85.5, PREVIOUS 85.3) $MACRO"
2025-11-24T09:04:26.824000+00:00,1442440719678832671,2,"GERMAN IFO EXPECTATIONS ACTUAL 90.6 (FORECAST 91.6, PREVIOUS 91.6) $MACRO"
2025-11-24T12:45:59.330000+00:00,1442496472489660479,1,"Fed's Waller: My concern is labor market, I'm advocating rate cut. Fed's Waller: January will be tricky with a flood of data coming to indicate whether another cut is appropriate, need a meeting by meeting approach. Fed's Waller: I still do not think labor market will turn around in the next few weeks. Fed's Waller: If data shows a rebound, we can be more cautious. Fed's Waller: September jobs number likely to be revised down; fact that it was concentrated is not a good sign. Fed's Waller: There is no anecdotal evidence that firms are about to go on a hiring spree."
2025-11-24T14:29:42.781000+00:00,1442522575535083615,1,US Commerce Secretary Lutnick: Trump is weighing advanced Nvidia chip sales to China. $NVDA US Commerce Secretary Lutnick: Our suggestion is for the EU to find a way to have a balanced digital set of rules
2025-11-24T14:34:02.791000+00:00,1442523666096066681,1,MOO IMBALANCE S&P 500: 84.5 MLN NASDAQ 100: -16.1 MLN DOW 30: 19.7 MLN MAG 7: 2.1 MLN $MACRO Kremlin Aide Ushakov: Some provisions of the US-drafted peace plans require detailed discussion. Kremlin Aide Ushakov: European counter-proposals on Ukraine peace plan seem at first glance completely unconstructive and do not work for Russia. US Trade Representative Greer: We must implement the tariff agreement before moving on to other things. China’s President Xi speaks with Trump by phone on November 24th - Xinhua.
2025-11-24T19:59:31.948000+00:00,1442605577317515265,1,"Fed's Daly, in an interview, supports lowering rates at meeting next month - WSJ."
2025-11-24T20:52:40.129000+00:00,1442618949517709383,1,MOC IMBALANCE S&P 500: -2003.2 MLN NASDAQ 100: -1051.7 MLN DOW 30: -895.8 MLN MAG 7: -13.6 MLN $MACRO
2025-11-25T07:04:31.537000+00:00,1442772928323391529,1,"GERMAN GDP FINAL YOY NSA ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO"
2025-11-25T07:04:31.537000+00:00,1442772928323391529,2,"⚠️ BREAKING: GERMAN GDP FINAL QOQ ACTUAL 0.0% (FORECAST 0%, PREVIOUS 0.0%) $MACRO GERMAN GDP FINAL YOY SA ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO German GDP Final Q3 2025 Report https://www.destatis.de/EN/Press/2025/11/PE25_418_811.html?nn=2112"
2025-11-25T12:44:51.386000+00:00,1442858575377469483,1,⚠️ BREAKING: Ukraine agrees to terms of peace deal - US official to ABC News
2025-11-25T12:46:59.059000+00:00,1442859110876840011,1,Some minor details of Ukraine peace deal still outstanding - US official to ABC News
2025-11-25T13:06:30.949000+00:00,1442864026140016644,1,"Ukraine’s President Zelenskiy: Ukraine continues peace plan talks with the US US Treasury Secretary Bessent on US, China: We're always going to be natural rivals."
2025-11-25T13:32:10.885000+00:00,1442870485099483359,1,"US RETAIL SALES MOM ACTUAL 0.2% (FORECAST 0.4%, PREVIOUS 0.6%) $MACRO US CORE RETAIL SALES MOM ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS 0.7%) $MACRO"
2025-11-25T13:32:10.885000+00:00,1442870485099483359,2,"US PPI MOM ACTUAL 0.3% (FORECAST 0.3%, PREVIOUS -0.1%) $MACRO"
2025-11-25T13:32:10.885000+00:00,1442870485099483359,3,"US CORE PPI YOY ACTUAL 2.6% (FORECAST 2.7%, PREVIOUS 2.8%) $MACRO"
2025-11-25T13:32:10.885000+00:00,1442870485099483359,4,"US CORE PPI MOM ACTUAL 0.1% (FORECAST 0.2%, PREVIOUS -0.1%) $MACRO"
2025-11-25T13:34:19.698000+00:00,1442871025380360302,1,"⚠️ BREAKING: US PPI YOY ACTUAL 2.7% (FORECAST 2.6%, PREVIOUS 2.6%) $MACRO US PPI September Report 2025 https://www.bls.gov/news.release/pdf/ppi.pdf US RETAIL SALES YOY ACTUAL 4.3% (FORECAST -, PREVIOUS 5.00%) $MACRO"
2025-11-25T14:32:48.336000+00:00,1442885741675024394,1,MOO IMBALANCE S&P 500: 297.6 MLN NASDAQ 100: 26.6 MLN DOW 30: 78.1 MLN MAG 7: 4.8 MLN $MACRO
2025-11-25T15:04:05.212000+00:00,1442893613863272652,1,"⚠️ BREAKING: US CB CONSUMER CONFIDENCE ACTUAL 88.7 (FORECAST 93.3, PREVIOUS 94.6) $MACRO US PENDING HOMES INDEX ACTUAL 76.3 (FORECAST -, PREVIOUS 74.8) $MACRO US CB Consumer Confidence November 2025 Report https://newsfilter.io/search?query=title:%22Consumer%22%20OR%20description:%22Consumer%22%20OR%20content:%22Consumer%22%20OR%20source.name:%22Consumer%22%20OR%20symbols:%22Consumer%22 Conference Board: Consumers' average 12-month inflation expectations remained elevated in November, and the median rate increased to 4.8%."
2025-11-25T17:03:22.908000+00:00,1442923635416502395,1,WH Sr. Adviser Hassett emerges as the top pick as the Fed Chair search nears its end - People Familiar.
2025-11-25T20:53:04.034000+00:00,1442981437648142388,1,MOC IMBALANCE S&P 500: 1124.2 MLN NASDAQ 100: 1360.5 MLN DOW 30: 557.5 MLN MAG 7: 804.1 MLN $MACRO
2025-11-25T23:52:31.165000+00:00,1443026598269026328,1,"JAPANESE SERVICE PPI ACTUAL 2.7% (FORECAST 2.7%, PREVIOUS 3.0%) $MACRO"
2025-11-26T00:34:44.944000+00:00,1443037225708421151,1,"⚠️ BREAKING: AUSTRALIAN CPI YOY NSA ACTUAL 3.8% (FORECAST 3.6%, PREVIOUS 3.5%) $MACRO"
2025-11-26T01:02:17.198000+00:00,1443044155763982356,1,"⚠️ BREAKING: NEW ZEALAND CASH RATE ACTUAL 2.25% (FORECAST 2.25%, PREVIOUS 2.50%) $MACRO"
2025-11-26T06:13:41.771000+00:00,1443122524542992384,1,"JAPANESE LEADING INDICATOR CHANGE REV. ACTUAL 1.6 (FORECAST -, PREVIOUS 1.0) $MACRO JAPANESE CHAIN STORE SALES YOY ACTUAL 2% (FORECAST -, PREVIOUS 2%) $MACRO"
2025-11-26T11:51:27.370000+00:00,1443207524625940601,1,"UK's OBR: In central forecast, the government's fiscal mandate for the current budget to be in balance in 2029-30 is met by a margin of 22 billion pounds. UK OBR: Increases to dividend, property, savings tax rates raise £2.1 bln by 2029-30 Traders add to BoE easing bets; see 68bps of cuts by end of 2026."
2025-11-26T13:32:17.045000+00:00,1443232898801991803,1,"US DURABLE GOODS ACTUAL 0.5% (FORECAST 0.5%, PREVIOUS 2.9%) $MACRO"
2025-11-26T13:34:15.044000+00:00,1443233393725931624,1,"US INITIAL JOBLESS CLAIMS ACTUAL 216K (FORECAST 225K, PREVIOUS 220K) $MACRO US CORE DURABLE GOODS ACTUAL 0.6% (FORECAST 0.2%, PREVIOUS 0.3%) $MACRO US Durable Goods September Prelim Report https://www.census.gov/manufacturing/m3/adv/current/index.html"
2025-11-26T14:32:55.592000+00:00,1443248159974490248,1,MOO IMBALANCE S&P 500: -1.7 MLN NASDAQ 100: 11.3 MLN DOW 30: 1.5 MLN MAG 7: 0.3 MLN $MACRO
2025-11-26T15:32:20.336000+00:00,1443263111594377257,1,"EIA CRUDE OIL INVENTORIES ACTUAL 2.774M (FORECAST -2.363M, PREVIOUS -3.426M) $MACRO EIA GASOLINE INVENTORIES ACTUAL 2.513M (FORECAST 1.163M, PREVIOUS 2.327M) $MACRO EIA DISTILLATE INVENTORIES ACTUAL 1.147M (FORECAST 0.34M, PREVIOUS 0.171M) $MACRO"
2025-11-26T18:12:49.721000+00:00,1443303500162400379,1,⚠️ BREAKING: Pentagon said Alibaba should be on the list for China-military ties
2025-11-26T20:54:26.122000+00:00,1443344169815769238,1,MOC IMBALANCE S&P 500: -1628.2 MLN NASDAQ 100: -595.7 MLN DOW 30: -332.4 MLN MAG 7: -393.0 MLN $MACRO
2025-11-27T00:32:34.614000+00:00,1443399066930249919,1,"AUSTRALIAN CAPITAL EXPENDITURE QOQ ACTUAL 6.4% (FORECAST 0.5%, PREVIOUS 0.2%) $MACRO AUSTRALIAN BUILDING CAPEX ACTUAL 2.1% (FORECAST -, PREVIOUS 0.2%) $MACRO"
2025-11-27T14:09:10.004000+00:00,1443604568490377249,1,OPEC+ is expected to hold oil output policy steady for Q1 2026 at their meetings on Sunday. OPEC+ likely to agree on mechanism to assess members maximum production capacity - Sources Putin: Russia wants to agree with Ukraine eventually.
2025-11-27T23:32:26.019000+00:00,1443746319251542088,1,"JAPANESE JOBS/APPLICANTS RATIO ACTUAL 1.18 (FORECAST 1.2, PREVIOUS 1.20) $MACRO"
2025-11-27T23:34:16.824000+00:00,1443746784001392741,1,"JAPANESE UNEMPLOYMENT RATE ACTUAL 2.6% (FORECAST 2.5%, PREVIOUS 2.6%) $MACRO"
2025-11-27T23:34:16.824000+00:00,1443746784001392741,2,"TOKYO CPI OVERALL ACTUAL 2.7% (FORECAST 2.7%, PREVIOUS 2.8%) $MACRO"
2025-11-27T23:34:16.824000+00:00,1443746784001392741,3,"TOKYO CORE CPI YOY ACTUAL 2.8% (FORECAST 2.7%, PREVIOUS 2.8%) $MACRO"
2025-11-27T23:53:40.135000+00:00,1443751663281111070,1,"⚠️ BREAKING: JAPANESE INDUSTRIAL OUTPUT PRELIM MOM SA ACTUAL 1.4% (FORECAST -0.6%, PREVIOUS 2.6%) $MACRO"
2025-11-28T06:07:26.063000+00:00,1443845724440891403,1,"⚠️ BREAKING: GERMAN UNEMPLOYMENT CHANGE SA ACTUAL -1K (FORECAST 4.5K, PREVIOUS 13K) $MACRO"
2025-11-28T07:46:51.902000+00:00,1443870746983137382,1,"FRENCH CPI MOM NSA PRELIM ACTUAL -0.1% (FORECAST 0%, PREVIOUS 0.1%) $MACRO"
2025-11-28T07:46:51.902000+00:00,1443870746983137382,2,"FRENCH HICP YOY PRELIM ACTUAL 0.8% (FORECAST 1%, PREVIOUS 0.8%) $MACRO FRENCH GDP YOY FINAL ACTUAL 0.9% (FORECAST 0.9%, PREVIOUS 0.9%) $MACRO FRENCH PPI MOM ACTUAL 0% (FORECAST -, PREVIOUS -0.2%) $MACRO FRENCH PPI YOY ACTUAL -0.8% (FORECAST -, PREVIOUS 0.1%) $MACRO"
2025-11-28T07:46:51.902000+00:00,1443870746983137382,3,"FRENCH GDP QOQ FINAL ACTUAL 0.5% (FORECAST 0.5%, PREVIOUS 0.5%) $MACRO FRENCH HICP MOM PRELIM ACTUAL -0.2% (FORECAST 0%, PREVIOUS 0.1%) $MACRO"
2025-11-28T07:46:51.902000+00:00,1443870746983137382,4,"FRENCH CPI YOY NSA PRELIM ACTUAL 0.9% (FORECAST 1%, PREVIOUS 0.9%) $MACRO FRENCH CONSUMER SPENDING MOM ACTUAL 0.4% (FORECAST 0.3%, PREVIOUS 0.3%) $MACRO"
2025-11-28T08:56:54.038000+00:00,1443888372019105847,1,"GERMAN UNEMPLOYMENT RATE ACTUAL 6.3% (FORECAST 6.3%, PREVIOUS 6.3%) $MACRO"
2025-11-28T13:03:56.710000+00:00,1443950542811304059,1,"GERMAN HICP YOY PRELIM ACTUAL 2.6% (FORECAST 2.4%, PREVIOUS 2.3%) $MACRO"
2025-11-28T13:03:56.710000+00:00,1443950542811304059,2,"GERMAN CPI YOY PRELIM ACTUAL 2.3% (FORECAST 2.4%, PREVIOUS 2.3%) $MACRO"
2025-11-28T13:32:07.822000+00:00,1443957635849130025,1,"⚠️ BREAKING: CANADIAN GDP QOQ ANNUALIZED ACTUAL 2.6% (FORECAST 0.5%, PREVIOUS -1.6%) $MACRO"
2025-11-28T13:32:07.822000+00:00,1443957635849130025,2,"CANADIAN GDP MOM ACTUAL 0.2% (FORECAST 0.2%, PREVIOUS -0.3%) $MACRO"
2025-11-28T14:32:52.072000+00:00,1443972920941477948,1,MOO IMBALANCE S&P 500: 49.3 MLN NASDAQ 100: -12.7 MLN DOW 30: 13.4 MLN MAG 7: 0.7 MLN $MACRO
2025-11-28T20:47:37.440000+00:00,1444067231410557150,1,"If you are seeing the MOC timer at the top of the feed, refresh, please"
2025-12-01T01:47:26.565000+00:00,1444867459000569886,1,"CHINESE MANUFACTURING PMI ACTUAL 49.9 (FORECAST -, PREVIOUS 50.6) $MACRO"
2025-12-01T08:51:51.702000+00:00,1444974267526549577,1,"⚠️ BREAKING: FRENCH MANUFACTURING PMI ACTUAL 47.8 (FORECAST 47.8, PREVIOUS 47.8) $MACRO"
2025-12-01T08:56:59.056000+00:00,1444975556662657068,1,"⚠️ BREAKING: GERMAN MANUFACTURING PMI FINAL ACTUAL 48.2 (FORECAST 48.4, PREVIOUS 48.4) $MACRO"
2025-12-01T09:02:45.601000+00:00,1444977010177867827,1,"EUROZONE MANUFACTURING PMI FINAL ACTUAL 49.6 (FORECAST 49.7, PREVIOUS 49.7) $MACRO"
